MeasureID,BldgType,BldgVint,BldgLoc,BldgHVAC,tstat,PreTechID,PreSizingID,StdTechID,StdSizingID,MeasTechID,MsrSizingID,SizingSrc,EU_HrRepVar,NormUnit
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ01,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ01,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ01,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ16,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ16,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ16,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ15,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ15,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ15,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ14,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ14,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ14,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ13,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ13,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ13,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ12,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ12,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ12,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ11,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ11,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ11,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ10,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ10,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ10,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ09,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ09,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ09,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ08,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ08,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ08,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ07,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ07,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ07,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ06,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ06,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ06,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ05,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ05,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ05,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ04,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ04,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ04,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ03,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ03,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ03,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ02,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ02,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ02,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ01,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ01,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ01,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ16,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ16,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ16,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ15,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ15,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ15,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ14,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ14,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ14,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ13,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ13,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ13,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ12,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ12,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ12,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ11,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ11,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ11,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ10,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ10,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ10,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ09,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ09,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ09,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ08,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ08,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ08,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ07,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ07,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ07,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ06,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ06,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ06,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ05,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ05,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ05,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ04,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ04,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ04,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ03,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ03,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ03,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ02,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ02,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ02,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,SCn,Ex,CZ01,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,SCn,Ex,CZ01,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,SCn,Ex,CZ01,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,RtS,Ex,CZ16,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,RtS,Ex,CZ16,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDPMMtr,None,,,Each
